NondrugItemID|ItemName|ProductID|
3002|Portable Refrigerator|47357|
3003|Portable Cooler|47360|
3004|Portable Cooler|47361|
3005|Portable Cooler|47362|
3010|Glucose Meter|47379|
3011|Glucose Meter|47380|
3012|Glucose Meter|47381|
3013|Glucose Meter|47382|
3014|Glucose Meter|47383|
3015|Glucose Meter|47389|
3016|Lancet|47389|
3017|Glucose Meter Test Strips|47389|
3018|Lancet Device|47389|
3019|Glucose Meter Control Solution|47389|
3020|Glucose Meter|47390|
3021|Lancet|47390|
3022|Glucose Meter Test Strips|47390|
3023|Lancet Device|47390|
3024|Glucose Meter Control Solution|47390|
3025|Glucose Meter|47391|
3026|Lancet|47391|
3027|Glucose Meter Test Strips|47391|
3028|Lancet Device|47391|
3029|Glucose Meter Control Solution|47391|
3030|Glucose Meter|47392|
3031|Lancet|47392|
3032|Glucose Meter Test Strips|47392|
3033|Lancet Device|47392|
3034|Glucose Meter Control Solution|47392|
3035|Glucose Meter|47393|
3036|Lancet|47393|
3037|Glucose Meter Test Strips|47393|
3038|Lancet Device|47393|
3039|Glucose Meter Control Solution|47393|
3040|Glucose Meter|47404|
3041|Glucose Meter|47405|
3042|Lancet|47405|
3043|Lancet Device|47405|
3044|Glucose Meter Test Strips|47405|
3045|Glucose Meter Control Solution|47405|
3046|Glucose Meter|47406|
3047|Lancet|47406|
3048|Glucose Meter Test Strips|47406|
3049|Lancet Device|47406|
3050|Glucose Meter Control Solution|47406|
3051|Glucose Meter|47407|
3052|Lancet|47407|
3053|Glucose Meter Test Strips|47407|
3054|Lancet Device|47407|
3055|Glucose Meter Control Solution|47407|
3056|Glucose Meter|47408|
3057|Lancet|47408|
3058|Glucose Meter Test Strips|47408|
3059|Lancet Device|47408|
3060|Glucose Meter Control Solution|47408|
3061|Glucose Meter|47409|
3062|Lancet|47409|
3063|Glucose Meter Test Strips|47409|
3064|Lancet Device|47409|
3065|Glucose Meter Control Solution|47409|
3066|Glucose Meter|47410|
3067|Lancet|47410|
3068|Glucose Meter Test Strips|47410|
3069|Lancet Device|47410|
3070|Glucose Meter Control Solution|47410|
3071|Glucose Meter|47411|
3072|Lancet|47411|
3073|Glucose Meter Test Strips|47411|
3074|Lancet Device|47411|
3075|Glucose Meter Control Solution|47411|
3076|Glucose Meter Test Strips|47413|
3077|Glucose Meter Test Strips|47414|
3078|Glucose Meter|47415|
3079|Lancet|47415|
3080|Lancet Device|47415|
3081|Glucose Meter Test Strips|47415|
3082|Glucose Meter Control Solution|47415|
3083|Glucose Meter Test Strips|47416|
3084|Lancet|47417|
3085|Glucose Meter Test Strips|47419|
3086|Lancet|47440|
3087|Vaginal Applicator|47464|
3088|Topical Applicator, Ruled|47467|
3104|Lancet Device|47523|
3105|Lancet|47524|
3106|Lancet|47525|
3107|31 gauge, 0.25 inch pen needle|47526|
3108|31 gauge, 0.1875 inch pen needle|47527|
3109|29 gauge, 0.5 inch Pen Needle|47528|
3110|Lancet|47523|
3111|Inhalation Chamber|47543|
3112|Sodium Chloride 0.9%, for Injection|47661|
3113|Vial adapter|47661|
3114|IV Administration Set (unspecified)|47661|
3115|Alcohol Pad or Swab|47661|
3116|Syringe Plunger Rod|47661|
3117|Bandage (unspecified)|47661|
3118|Gauze Pad|47661|
3119|Sodium Chloride 0.9%, for Injection|47662|
3120|Vial adapter|47662|
3121|IV Administration Set (unspecified)|47662|
3122|Alcohol Pad or Swab|47662|
3123|Syringe Plunger Rod|47662|
3124|Bandage (unspecified)|47662|
3125|Gauze Pad|47662|
3126|4ML Syringe|22311|
3127|4ML Syringe|528|
3128|4ML Syringe|22323|
3129|4ML Syringe|22352|
3131|Sterile Water for Injection|47715|
3133|Double-Ended Needle|47723|
3134|20 Micron Filter|47723|
3135|Sterile Water for Injection|47723|
3140|Double-Ended Needle|47729|
3141|20 Micron Filter|47729|
3142|Sterile Water for Injection|47729|
3143|Double-Ended Needle|47730|
3144|20 Micron Filter|47730|
3145|Sterile Water for Injection|47730|
3146|Double-Ended Needle|47731|
3147|20 Micron Filter|47731|
3148|Sterile Water for Injection|47731|
3150|Insulin Infusion Pump|47763|
3151|Glucose Meter, RF|47763|
3152|Insulin Infusion Pump|47764|
3153|Glucose Meter, RF|47764|
3154|Insulin Infusion Pump|47765|
3155|Glucose Meter, RF|47765|
3156|Insulin Infusion Pump|47766|
3157|Glucose Meter, RF|47766|
3158|Pen Injector|47801|
3159|Pen Injector|47802|
3160|Pen Injector|47803|
3161|Alcohol Pad or Swab|47819|
3162|27 gauge, 0.5 inch needle|47819|
3163|Applicator Cone, detachable|47834|
3164|Lancet Device|47853|
3165|Lancet|47854|
3166|Lancet|47855|
3167|Lancet|47856|
3168|Syringe Plunger Rod|45073|
3169|Alcohol Pad or Swab|45073|
3170|Syringe Plunger Rod|19684|
3171|Alcohol Pad or Swab|19684|
3172|Syringe Plunger Rod|19683|
3173|Alcohol Pad or Swab|19683|
3174|Syringe Plunger Rod|47857|
3175|Alcohol Pad or Swab|47857|
3176|Diluent|47861|
3177|Inhaler mouthpiece with Dose Counter|47864|
3178|Vaginal Applicator|47865|
3179|Syringe (unspecified size)|47905|
3180|Alcohol Pad or Swab|47905|
3181|Alcohol Pad or Swab|47915|
3182|Nasal Pump, Metered Dose|47931|
3183|Glucose Meter Test Strips|47940|
3184|Glucose Meter Test Strips|47941|
3185|Glucose Meter Test Strips|47942|
3186|Syringe Plunger Rod|47944|
3187|Alcohol Pad or Swab|47944|
3188|Syringe Plunger Rod|47946|
3189|Alcohol Pad or Swab|47946|
3190|Glucose Meter|47951|
3191|Glucose Meter|47952|
3192|Lancet Device|47952|
3193|Glucose Meter|47956|
3194|Double-Ended Needle|47973|
3195|Filter needle|47973|
3196|Sterile Water for Injection|47973|
3197|Double-Ended Needle|47974|
3198|Filter needle|47974|
3199|Sterile Water for Injection|47974|
3200|Double-Ended Needle|47975|
3201|Filter needle|47975|
3202|Sterile Water for Injection|47975|
3203|Double-Ended Needle|47976|
3204|Filter needle|47976|
3205|Sterile Water for Injection|47976|
3206|Double-Ended Needle|47977|
3207|Filter needle|47977|
3208|Sterile Water for Injection|47977|
3209|Double-Ended Needle|47978|
3210|Filter needle|47978|
3211|Sterile Water for Injection|47978|
3212|Syringe Plunger Rod|47998|
3213|Alcohol Pad or Swab|47998|
3214|Syringe Plunger Rod|48039|
3215|Alcohol Pad or Swab|48039|
3216|Syringe Plunger Rod|48045|
3217|Alcohol Pad or Swab|48045|
3218|Nit Comb|48058|
3219|Lice Killing Spray, Non-human application|34490|
3220|Lice Killing Spray, Non-human application|48061|
3221|Diluent|42876|
3222|Vaginal Applicator|48105|
3224|5ML Syringe|48157|
3226|20 gauge, 1.5 inch needle with safety device|48157|
3227|Diluent|48157|
3228|Lice Killing Spray, Non-human application|48163|
3229|Nit Comb|48163|
3230|Glucose Meter with BP monitor|48169|
3231|Lancet Device|48169|
3233|Vaginal Applicator|48214|
3234|Topical Emollient Foam|48243|
3235|Lancet|48249|
3236|Lancet Device|48252|
3240|Alcohol Pad or Swab|48320|
3242|Lancet Device|48331|
3244|Rectal Applicator|48345|
3245|Syringe Plunger Rod|48351|
3246|Alcohol Pad or Swab|48351|
3247|6MM Cannula, Tapered|48355|
3248|Tubing Set, 18 inch|48355|
3249|Nit Comb|48357|
3250|Topical Emollient Cream|48401|
3251|Skin Cleanser|48401|
3252|Topical Emollient Cream|46561|
3253|Pump|48414|
3254|Pump|48415|
3255|Pump|48416|
3256|Pen Injector|48424|
3257|Pen Injector|48425|
3258|Vaginal Applicator|48436|
3260|Nasal Pump, Metered Dose|48459|
3261|Applicator Cone, detachable|48525|
3262|Glucose Meter|48531|
3263|Lancet Device|48531|
3264|Glucose Meter|48532|
3265|Lancet Device|48532|
3266|Lancet|48532|
3267|Cholesterol Meter Test Strips|48534|
3268|Cholesterol Meter Control Solution, High|48535|
3269|Cholesterol Meter Control Solution, Low|48535|
3270|Glucose Meter Test Strips|48536|
3271|Cholesterol/Glucose Meter |48537|
3272|Glucose Meter Control Solution, High|48538|
3273|Glucose Meter Control Solution, Low|48538|
3274|Glucose Meter Test Strips|48545|
3275|Glucose Meter Test Strips|48546|
3276|Glucose Meter Test Strips|48547|
3277|Glucose Meter Test Strips|48548|
3278|Inhaler mouthpiece with Dose Counter|48555|
3279|Vaginal Applicator|48565|
3280|Lancet|48576|
3281|Lancet|48577|
3282|Lancet|48578|
3289|Pen Injector|48634|
3290|Pen Needle|48634|
3291|Bacteriostatic Water, for Injection |6187|
3292|17MM Cannula, Tapered|43550|
3293|Tubing Set, 18 inch|48682|
3294|13MM Cannula, Tapered|48682|
3295|Nasal Pump, Metered Dose|23650|
3296|Nasal Pump, Metered Dose|31974|
3298|13MM Cannula, Tapered|48684|
3299|17MM Cannula, Tapered|48685|
3306|Vial|46020|
3307|Vial|46021|
3308|Vial|48725|
3309|Vial|48724|
3310|Diluent|48792|
3311|Diluent|48793|
3312|Topical Cream|48815|
3313|Topical Lotion|48816|
3315|Diluent|48858|
3318|Sodium Chloride 0.9%, Flush|48921|
3319|Syringe Plunger Rod|48947|
3320|Alcohol Pad or Swab|48947|
3321|Sodium Chloride 0.9%, Flush|48953|
3322|Sodium Chloride 0.9%, Flush|48954|
3323|Sodium Chloride 0.9%, Flush|48955|
3324|Applicator Cone, detachable|48976|
3326|IV Administration Set (unspecified)|48980|
3327|Alcohol Pad or Swab|48980|
3328|Bandage (unspecified)|48980|
3329|Gauze Pad|48980|
3330|Sterile Water for Injection|48980|
3331|22 gauge 1.5 inch safety needle|48989|
3332|23 gauge 1 inch safety needle|48989|
3333|22 gauge 1.5 inch safety needle|48991|
3334|23 gauge 1 inch safety needle|48991|
3335|22 gauge 1.5 inch safety needle|48992|
3336|23 gauge 1 inch safety needle|48992|
3337|22 gauge 1.5 inch safety needle|48993|
3338|23 gauge 1 inch safety needle|48993|
3339|22 gauge 1.5 inch safety needle|48994|
3340|23 gauge 1 inch safety needle|48994|
3341|Double-Ended Needle|48995|
3342|Filter needle|48995|
3343|IV Administration Set (unspecified)|48995|
3344|Sterile Water for Injection|48995|
3345|0.5ML 30 gauge, 0.3125 inch syringe with needle|49014|
3347|0.5ML 28 gauge, 0.5 inch syringe with needle|49015|
3348|0.3ML 29 gauge, 0.5 inch syringe with needle|49016|
3349|0.5ML 29 gauge, 0.5 inch syringe with needle|49017|
3350|Sodium Chloride 0.9%, Flush|48961|
3351|Cannula, blunt|48961|
3352|Sodium Chloride 0.9%, Flush|49052|
3353|Cannula, blunt|49052|
3354|Sodium Chloride 0.9%, Flush|49053|
3355|Cannula, blunt|49053|
3356|Sodium Chloride 0.9%, Flush|49054|
3357|Cannula, blunt|49054|
3358|Sodium Chloride 0.9%, Flush|49060|
3359|Oral Syringe|49065|
3361|Oral Dose Cup, calibrated|49065|
3362|Oral Syringe|49066|
3364|Oral Dose Cup, calibrated|49066|
3365|Oral Syringe|49067|
3367|Oral Dose Cup, calibrated|49067|
3368|Oral Syringe|49068|
3370|Oral Syringe|49069|
3372|Oral Syringe|49070|
3374|Oral Syringe|49071|
3376|Oral Syringe|49072|
3378|Oral Syringe|49073|
3380|Oral Syringe|49074|
3382|Oral Syringe|49075|
3384|Oral Syringe Bottle Adapter|49065|
3385|Oral Syringe Bottle Adapter|49066|
3386|Oral Syringe Bottle Adapter|49067|
3387|Oral Syringe Bottle Adapter|49068|
3388|Oral Syringe Bottle Adapter|49069|
3389|Oral Syringe Bottle Adapter|49070|
3390|Oral Syringe Bottle Adapter|49071|
3391|Oral Syringe Bottle Adapter|49072|
3392|Oral Syringe Bottle Adapter|49073|
3393|Oral Syringe Bottle Adapter|49074|
3394|Oral Syringe Bottle Adapter|49075|
3395|Oral Syringe|49093|
3396|Oral Dose Cup, calibrated|49093|
3397|Oral Syringe Bottle Adapter|49093|
3400|Glucose Meter Test Strips|49197|
3401|Glucose Meter Control Solution, Low|49198|
3402|Lancet|49199|
3403|Lancet Device|49200|
3404|1ML 28 gauge, 0.5 inch syringe with needle|49201|
3405|0.5ML 31 gauge, 0.3125 inch syringe with needle|49202|
3406|Syringe (unspecified size)|49207|
3407|Nasal Pump, Metered Dose|49217|
3409|Topical Emollient Lotion|49226|
3410|Cleansing Wipes|49235|
3411|Applicator Cone, detachable|49237|
3412|27 gauge, needle with vial adapter|49240|
3413|Alcohol Pad or Swab|49240|
3414|Sodium Chloride 0.54%, for Injection|49240|
3416|Diluent|15619|
3417|Diluent|15183|
3418|CGM Sensor|49285|
3420|Nebulizer Kit|49304|
3421|Lancet|49334|
3422|Lancet|49335|
3423|29 gauge, 0.5 inch Pen Needle|49336|
3424|31 gauge, 0.1875 inch pen needle|49337|
3425|31 gauge, 0.25 inch pen needle|49338|
3433|Applicator Cone, detachable|49464|
3434|Topical Solution|49468|
3437|Topical Applicator, Reusable|49640|
3438|Topical Emollient Lotion|49775|
3439|Adhesive Overlays|49795|
3440|Adhesive Overlays|49797|
3441|Adhesive Overlays|49798|
3442|Anti-Nausea Device|49907|
3443|Applicator Cone, detachable|49924|
3444|Syringe (unspecified size)|49960|
3445|25 gauge, 1 inch needle|49960|
3446|21 gauge, 1.5 inch needle|49960|
3447|Sterile Water for Injection|49960|
3449|Diluent|50059|
3450|In-Line Filter|50166|
3458|CGM RF transmitter|50184|
3459|Glucose Meter, RF|50186|
3460|CGM RF transmitter|50190|
3461|Glucose Meter, RF|50190|
3462|CGM Sensor|50190|
3465|Applicator Cone, detachable|50234|
3466|Topical Emollient Cream|50235|
3467|0.3ML 31 gauge, 0.3125 inch syringe with needle|50257|
3474|Applicator Cone, detachable|50417|
3475|Cleansing Wipes|50420|
3476|Rectal Applicator|50420|
3477|29 gauge, 0.5 inch Pen Needle|50437|
3478|31 gauge, 0.3125 inch pen needle|50438|
3479|31 gauge, 0.25 inch pen needle|50439|
3480|29 gauge, 0.5 inch Pen Needle|50470|
3481|31 gauge, 0.25 inch pen needle|50471|
3482|31 gauge, 0.3125 inch pen needle|50472|
3483|Dispensing pin|50473|
3484|Sterile Water for Injection|50473|
3485|10ML Syringe|50474|
3486|Needle (unspecified size)|50474|
3487|Alcohol Pad or Swab|50474|
3488|Dispensing pin|50474|
3489|Sterile Water for Injection|50474|
3490|3ML 20 gauge, 1 inch syringe with needle|50485|
3491|3ML 20 gauge, 1.5 inch syringe with needle|50486|
3492|3ML 21 gauge, 1 inch syringe with needle|50487|
3493|3ML 21 gauge, 1.5 inch syringe with needle|50488|
3494|3ML 22 gauge, 1 inch syringe with needle|50489|
3495|3ML 22 gauge, 1.5 inch syringe with needle|50490|
3496|3ML 23 gauge, 1 inch syringe with needle|50491|
3497|3ML 25 gauge, 0.625 inch syringe with needle|50492|
3498|Glucose Meter Control Solution, High|50512|
3499|Glucose Meter Control Solution, Medium|50512|
3500|3ML 25 gauge, 1 inch syringe with needle|50529|
3501|3ML 25 gauge 1.25 inch syringe with needle|50530|
3502|3ML 27 gauge 1.25 inch syringe with needle|50531|
3503|6ML Syringe|50534|
3504|6ML Syringe|50535|
3505|12ML Syringe|50541|
3506|12ML Syringe|50542|
3507|12ML 18 gauge, 1 inch syringe with needle|50543|
3508|12ML 20 gauge, 1.5 inch syringe with needle|50544|
3509|12ML 21 gauge, 1 inch syringe with needle|50546|
3510|12ML 21 gauge, 1.5 inch syringe with needle|50547|
3511|6ML 20 gauge, 1.5 inch syringe with needle|50548|
3512|6ML 21 gauge, 1 inch syringe with needle|50549|
3513|Alcohol Pad or Swab|50559|
3515|Applicator Cone, detachable|50614|
3516|Inhaler mouthpiece with Dose Counter|50633|
3517|Inhaler mouthpiece with Dose Counter|50634|
3518|Inhaler mouthpiece with Dose Counter|50635|
3530|Pen Injector|50712|
3531|Pen Needle|50712|
3532|Lancet|50734|
3533|Lancet|50735|
3534|Lancet|50736|
3535|Lancet|50737|
3536|Lancet Device|50738|
3537|20ML Syringe|50741|
3538|35ML syringe |50746|
3539|35ML syringe |50747|
3540|35ML syringe |50748|
3541|60ML Syringe|50749|
3542|60ML Syringe|50750|
3543|60ML Syringe|50751|
3544|Glucose Meter Test Strips|50765|
3545|Glucose Meter Test Strips|50766|
3546|Glucose Meter|50767|
3547|Lancet|50767|
3548|Lancet Device|50767|
3549|Glucose Meter Test Strips|50767|
3550|Glucose Meter Control Solution|50767|
3556|Glucose Meter|50769|
3557|Rectal Applicator|50825|
3558|Rectal Applicator|24549|
3559|Rectal Applicator|44565|
3560|Lancet|50844|
3561|1ML 29 gauge, 0.5 inch syringe with needle|50845|
3562|Applicator Cone, detachable|22147|
3574|31 gauge, 0.25 inch pen needle|50919|
3575|31 gauge, 0.3125 inch pen needle|50920|
3576|29 gauge, 0.5 inch Pen Needle|50921|
3577|Topical Applicator, Disposable|50928|
3579|Topical Applicator, Reusable|50935|
3583|1ML Syringe|50965|
3584|1ML 25 gauge, 0.625 inch syringe with needle|50966|
3585|1ML 26 gauge, 0.375 inch syringe with needle|50967|
3590|1ML 25 gauge, 0.625 inch syringe with needle|50981|
3591|Applicator brush|51026|
3592|Diluent|51035|
3593|3ML 19 gauge, 1.5 inch syringe with needle|51035|
3594|19 gauge, 1.5 inch needle|51035|
3595|Diluent|51037|
3596|3ML 19 gauge, 1.5 inch syringe with needle|51037|
3597|19 gauge, 1.5 inch needle|51037|
3598|Diluent|51038|
3599|3ML 19 gauge, 1.5 inch syringe with needle|51038|
3600|19 gauge, 1.5 inch needle|51038|
3601|Topical Applicator, Reusable|51039|
3602|Topical Applicator, Disposable|51040|
3603|Sterile Diluent|51076|
3604|Applicator Cone, detachable|51080|
3605|Tubing Set, 32 inch|51081|
3606|13MM Cannula, Tapered|51081|
3607|6MM Cannula, Straight|51082|
3608|Tubing Set, 18 inch|51082|
3609|6MM Cannula, Straight|51085|
3610|Tubing Set, 32 inch|51085|
3611|8MM Cannula, Straight|51086|
3612|Tubing Set, 32 inch|51086|
3613|10MM Cannula, Straight|51087|
3614|Tubing Set, 32 inch|51087|
3615|29 gauge Needle|51087|
3617|27 gauge needle|41520|
3618|29 gauge Needle|51082|
3619|29 gauge Needle|51085|
3620|29 gauge Needle|51086|
3621|Diluent|51117|
3622|Sterile Diluent|51128|
3623|Lancet|51146|
3624|Glucose Meter Test Strips|51179|
3625|Glucose Meter Test Strips|51180|
3626|Glucose Meter Test Strips|51181|
3627|Glucose Meter with BP monitor|51182|
3628|Pressure Cuff|51182|
3629|Glucose Meter|51194|
3630|Glucose Meter|51195|
3631|Glucose Meter Test Strips|51196|
3632|Glucose Meter Test Strips|51194|
3633|Lancet|51212|
3634|6MM Cannula, Straight|51215|
3635|Tubing Set, 18 inch|51215|
3636|6MM Cannula, Straight|51216|
3637|Tubing Set, 23 inch|51216|
3638|6MM Cannula, Straight|51217|
3639|Tubing Set, 32 inch|51217|
3640|6MM Cannula, Straight|51224|
3641|Tubing Set, 18 inch|51224|
3642|6MM Cannula, Straight|51225|
3643|Tubing Set, 23 inch|51225|
3644|6MM Cannula, Straight|51227|
3645|Tubing Set, 32 inch|51227|
3646|6MM Cannula, Straight|51228|
3647|Tubing Set, 32 inch|51228|
3648|9MM Cannula, Straight |51229|
3649|Tubing Set, 32 inch|51229|
3650|6MM Cannula, Straight|51286|
3651|Tubing Set, 23 inch|51286|
