CompanyID|CompanyName|CompanyNameShort|LabelerCode|ParentCompanyID|MVX|
3119|Vifor (International) Inc.|Vifor|59353|1666||
3122|Nature's Bounty, Inc.|NB|99866|1666||
3124|Veloxis Pharmaceuticals Inc.|Veloxis|68992|1666||
3125|Hawthorn Pharmaceuticals a wholly-owned subsidiary of Pernix Therapeutics, LLC|Hawthorn|63717|1011||
1355|Cubist Pharmaceuticals a wholly owned subsidiary of Merck & Co., Inc.|Cubist|67919|2222||
2009|Teva Pharmaceuticals|Teva |00703|384||
2151|Gavis Pharmaceuticals, LLC|Gavis|43386|1365||
2586|Perrigo Diabetes Care|Perrigo|38396|1715||
2587|Perrigo Diabetes Care|Perrigo|08396|1715||
2746|Medtech Products, Inc a Prestige Brands Company|Medtech|14832|2069||
3069|Whyteman Labs LLC|Whyteman L|69695|1666||
3126|Pharmaco Technology LLC|Pharmaco |69691|1666||
3127|Meijer, Inc.|Meijer|41250|2483||
3128|Kirkman Laboratories, Inc.|Kirkman|58223|1666||
3129|Oaklock, LLC|Oaklock|69263|1666||
207|Roxane Laboratories Inc|Roxane|00054|961||
491|Perry Medical Products|Perry Med |11763|1666||
860|Bedford Laboratories, A Hikma Company|Bedford|55390|961||
1882|Pari Respiratory, Inc|Pari|83490|1666||
3021|NovaBay Pharmaceuticals, Inc.|NovaBay|57005|1666||
3130|Long Pharmaceuticals, LLC|Long |00000|1666||
3131|MaxPac, LLC|MaxPac|69816|1666||
3132|Nexus Pharmaceuticals Inc.,|Nexus|14789|1843||
